 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
5550,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,85919746,7,7,375,11595,357,0,53.57142857,133.8330517,5792,0,1656.428571,2429.118623,139.3160543,0.162942754,6609211.231,23500000.0,84900000,41,85900000,14300000.0,34600000.0,84900000,228,85900000,14300000.0,35100000.0,85900000,47,0,0,204,232,0.081471377,0.081471377,0,5792,798.4,1796.344455,3226853.4,1,0,0,0,0,0,0,0,1,855.4285714,53.57142857,1656.428571,204,7,375,7,11595,0,235,3,20,4986.0,0.0,4986,4986,84900000.0,0.0,84900000,84900000,1
8001,20,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,50000.0,50000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,115591137,16,14,439,796,439,0,27.4375,109.75,796,0,56.85714286,212.7399486,10.68421016,0.259535469,3985901.276,4981536.128,10200000,40,116000000,7706075.8,4389613.532,10200000,40,113000000,8661197.308,3838535.284,10200000,780,0,0,520,456,0.138418917,0.121116552,0,796,39.83870968,160.9488732,25904.53978,0,0,0,1,0,0,0,0,0,41.16666667,27.4375,56.85714286,520,16,439,14,796,29200,285,1,32,25763.36364,7522.433214,48444,23443,10200000.0,20893.17916,10200000,10100000,0
80,17355,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,691.4433881,115.2405647,17355.0,0.0,17355,17355,17355,17355.0,0.0,17355,17355,0,0.0,0.0,0,0,0,0,40,0,115.2405647,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
9080,25,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,40000.0,40000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,206,2,2,74,430,37,37,37.0,0.0,215,215,215.0,0.0,2446601.942,19417.47573,68.66666667,112.0059522,198,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,40,40,9708.737864,9708.737864,37,215,108.2,97.49461524,9505.2,0,0,0,0,0,0,0,0,1,135.25,37.0,215.0,40,2,74,2,430,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
646,41,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,86066177,8,6,363,11595,357,0,45.375,125.9330179,5792,0,1932.5,2179.547086,138.9395976,0.162665527,6620475.154,23600000.0,85100000,1,86100000,12300000.0,32100000.0,85100000,1,4785,957.0,1876.195086,4311,50,0,0,260,200,0.092951729,0.069713797,0,5792,797.2,1620.27406,2625288.029,0,0,0,0,1,0,0,0,0,854.1428571,45.375,1932.5,260,8,363,6,11595,251,235,2,20,2013.0,0.0,2013,2013,85100000.0,0.0,85100000,85100000,1
53,30967,4,2,184,170,46,46,46.0,0.0,85,85,85.0,0.0,11431.52388,193.754642,6193.4,13487.23179,30315,2,30320,10106.66667,17500.93004,30315,2,4,4.0,0.0,4,4,0,0,104,40,129.1697614,64.58488068,46,85,57.14285714,19.03005142,362.1428571,0,0,0,0,0,0,0,0,0,66.66666667,46.0,85.0,104,4,184,2,170,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,41393,2,2,142,306,71,71,71.0,0.0,153,153,153.0,0.0,10823.0860290387,96.6346966878,13797.6666666667,23893.0635401435,41387,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,64,40,48.3173483439,48.3173483439,71,153,103.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,129.75,71.0,153.0,64,2,142,2,306,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,262,3,0,58,0,46,6,19.3333333333,23.0940107676,0,0,0.0,0.0,221374.045801527,11450.3816793893,131.0,38.1837661841,158,104,262,131.0,38.1837661841,158,104,0,0.0,0.0,0,0,0,0,60,0,11450.3816793893,0.0,6,46,16.0,20.0,400.0,0,0,0,0,1,0,0,0,0,21.3333333333,19.3333333333,0.0,60,3,58,0,0,253,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5355,14,11,0,484,0,44,44,44.0,0.0,0,0,0.0,0.0,34571428.5714286,785714.285714286,1.4,1.2649110641,5,1,14,1.4,1.2649110641,5,1,0,0.0,0.0,0,0,0,0,88,0,785714.285714286,0.0,44,44,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48.0,44.0,0.0,88,11,484,0,0,-1,-1,10,8,0.0,0.0,0,0,0.0,0.0,0,0,0
443,650492,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,18.44757507,3.074595844,650492.0,0.0,650492,650492,650492,650492.0,0.0,650492,650492,0,0.0,0.0,0,0,0,0,40,0,3.074595844,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,2,12,0,0,32647,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,9123392,96,157,4086,226911,299,0,42.5625,97.43497832,4380,0,1445.292994,908.4844682,25319.20145,27.73091412,36203.93651,511409.1226,8119193,4,1004199,10570.51579,22849.571,192374,122,9100867,58338.89103,649860.7692,8119211,46,0,0,1932,3152,10.52240219,17.20851192,0,4380,909.4370079,989.4804931,979071.6462,0,0,0,1,0,0,0,0,1,913.0316206,42.5625,1445.292994,1932,96,4086,157,226911,8192,213,95,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,99459891,6,5,402,11595,402,0,67.0,164.1158128,8688,0,2319.0,3633.79705,120.6214875,0.110597346,9945989.1,31400000.0,99300000,0,99300000,19900000.0,44400000.0,99300000,0,147593,36898.25,66405.22739,136215,193,0,0,200,168,0.060325825,0.050271521,0,8688,999.75,2484.027746,6170393.841,0,0,0,0,1,0,0,0,0,1090.636364,67.0,2319.0,200,6,402,5,11595,274,235,1,32,1.0,0.0,1,1,99300000.0,0.0,99300000,99300000,1
53,62537,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3901.690199,31.98106721,62537.0,0.0,62537,62537,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,32,15.9905336,15.9905336,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,20,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,125390,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,95.7014115958,15.950235266,125390.0,0.0,125390,125390,125390,125390.0,0.0,125390,125390,0,0.0,0.0,0,0,0,0,40,0,15.950235266,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83720296,11,4,882,11595,294,0,80.18181818,137.3272138,8688,0,2898.75,4095.56617,149.0319623,0.179168024,5980021.143,22200000.0,83100000,0,83500000,8353165.3,26300000.0,83100000,0,644561,214853.6667,229052.164,455994,191,0,0,360,136,0.131389884,0.04777814,0,8688,779.8125,2228.027236,4964105.363,0,0,0,0,1,0,0,0,0,831.8,80.18181818,2898.75,360,11,882,4,11595,251,235,3,32,1006.0,0.0,1006,1006,83100000.0,0.0,83100000,83100000,1
5987,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5742708,5,3,1518,631,1500,0,303.6,668.8129783,623,2,210.3333333,357.3854129,374.2136985,1.393071004,820386.8571,2136025.107,5664267,25,5742708,1435677.0,2819120.302,5664267,98,40312,20156.0,26202.54888,38684,1628,0,0,120,64,0.870669378,0.522401627,0,1500,238.7777778,515.4056116,265642.9444,0,0,0,1,0,0,0,0,0,268.625,303.6,210.3333333,120,5,1518,3,631,29200,8190,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31643,1,1,54,108,54,54,54.0,0.0,108,108,108.0,0.0,5119.615713,63.20513226,31643.0,0.0,31643,31643,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,32,31.60256613,31.60256613,54,108,72.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,108.0,54.0,108.0,20,1,54,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,712308,9,11,703,3950,267,0,78.1111111111,103.3022802803,1448,0,359.0909090909,569.9183195065,6532.2865951246,28.0777416511,37489.8947368421,44898.8671236625,103175,4,610647,76330.875,64931.9698859341,163559,201,617078,61707.8,64484.7584279503,198376,4,0,0,296,360,12.634983743,15.4427579081,0,1448,221.5714285714,434.4990876203,188789.457142857,0,0,0,1,0,0,0,0,1,232.65,78.1111111111,359.0909090909,296,9,703,11,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98242709,8,5,367,11595,367,0,45.875,129.7540943,8688,0,2319.0,3774.237539,121.7596718,0.132325341,8186892.417,28300000.0,98100000,6,98100000,14000000.0,37100000.0,98100000,6,151960,37990.0,68543.40307,140517,187,0,0,264,168,0.081430979,0.050894362,0,8688,854.4285714,2382.343633,5675561.187,0,0,0,0,1,0,0,0,0,920.1538462,45.875,2319.0,264,8,367,5,11595,251,235,1,32,10688.0,0.0,10688,10688,98100000.0,0.0,98100000,98100000,1
3071,29,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,275862.069,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,34482.75862,34482.75862,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,189,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1417989.418,21164.02116,63.0,102.1909976,181,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,64,64,10582.01058,10582.01058,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,46910,1,1,45,356,45,45,45.0,0.0,356,356,356.0,0.0,8548.283948,42.63483266,46910.0,0.0,46910,46910,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,20,21.31741633,21.31741633,45,356,148.6666667,179.5559337,32240.33333,0,0,0,0,0,0,0,0,1,223.0,45.0,356.0,32,1,45,1,356,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98866728,6,6,373,11595,373,0,62.16666667,152.2766123,5792,0,1932.5,2181.008184,121.0518467,0.121375515,8987884.364,29800000.0,98700000,1,98700000,19700000.0,44100000.0,98700000,1,151233,30246.6,59990.24888,137025,45,0,0,200,200,0.060687757,0.060687757,0,5792,920.6153846,1715.433013,2942710.423,0,0,0,0,1,0,0,0,1,997.3333333,62.16666667,1932.5,200,6,373,6,11595,251,235,1,32,2.0,0.0,2,2,98700000.0,0.0,98700000,98700000,1
80,85723220,7,5,335,11595,335,0,47.85714286,126.6180985,8688,0,2319.0,3774.237539,139.1688273,0.139985409,7793020.0,25800000.0,85600000,1,85600000,14300000.0,34900000.0,85600000,1,169600,42400.0,70703.28676,147322,81,0,0,232,168,0.081658155,0.058327254,0,8688,917.6923077,2466.989339,6086036.397,0,0,0,0,1,0,0,0,0,994.1666667,47.85714286,2319.0,232,7,335,5,11595,274,235,1,32,5.0,0.0,5,5,85600000.0,0.0,85600000,85600000,1
9595,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,4906489,2,1,1,0,1,0,0.5,0.707106781,0,0,0.0,0.0,0.203811728,0.611435183,2453244.5,3436217.223,4883017,23472,4906489,4906489.0,0.0,4906489,4906489,0,0.0,0.0,0,0,0,0,40,32,0.407623455,0.203811728,0,1,0.5,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0,0.666666667,0.5,0.0,40,2,1,1,0,256,302,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
56311,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,1,0,1,0,245,16062,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
9877,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,143413,3,5,358,11595,358,0,119.3333333,206.6913964,7240,0,2319.0,3331.638186,83346.698,55.78294855,20487.57143,49321.19256,131958,4,11006,5503.0,7776.760379,11002,4,143396,35849.0,64286.00613,131958,65,0,0,104,168,20.91860571,34.86434284,0,7240,1328.111111,2634.893472,6942663.611,0,0,0,1,0,0,0,0,1,1494.125,119.3333333,2319.0,104,3,358,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,85122921,8,5,314,11595,308,0,39.25,108.6116937,10136,0,2319.0,4414.366206,139.9035637,0.152720323,7093576.75,24500000.0,85000000,1,85000000,12100000.0,32100000.0,85000000,1,144175,36043.75,64755.00459,132880,188,0,0,252,168,0.093981737,0.058738586,0,10136,850.6428571,2700.426109,7292301.17,0,0,0,0,1,0,0,0,0,916.0769231,39.25,2319.0,252,8,314,5,11595,274,235,2,20,2009.0,0.0,2009,2009,85000000.0,0.0,85000000,85000000,1
53,91205,1,1,41,186,41,41,41.0,0.0,186,186,186.0,0.0,2488.8986349433,21.9286223343,91205.0,0.0,91205,91205,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,10.9643111672,10.9643111672,41,186,89.3333333333,83.7157890325,7008.3333333333,0,0,0,0,0,0,0,0,1,134.0,41.0,186.0,32,1,41,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6587793,3,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,0.91077543,0.60718362,2195931.0,3300607.199,5999741,88405,6587793,3293896.5,3826641.99,5999741,588052,0,0.0,0.0,0,0,0,0,92,20,0.455387715,0.151795905,0,6,1.2,2.683281573,7.2,0,0,0,1,0,0,0,0,0,1.5,0.0,6.0,92,3,0,1,6,8192,0,0,28,588052.0,0.0,588052,588052,5999741.0,0.0,5999741,5999741,0
3971,41,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
53,31585,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,7471.901219,126.6423935,10528.33333,18232.14418,31581,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,64,40,63.32119677,63.32119677,33,85,53.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,64,2,66,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,64810,5,4,121,3110,121,0,24.2,54.11284506,1338,0,777.5,671.0238446,49853.41768,138.8674587,8101.25,12771.55118,28494,26,64810,16202.5,14571.14579,28585,314,28942,9647.333333,16483.84531,28681,48,0,0,172,136,77.14858818,61.71887054,0,1338,323.1,551.7194235,304394.3222,0,0,0,1,0,0,0,0,0,359.0,24.2,777.5,172,5,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
